"Id","Title","Score","AnswerCount","CommentCount","cluster"
27049,"Regarding boosting, bagging and bootstrapping",1,1,1,1
27050,"How to find parameters for ridge and lasso regularization when cost minimization does not converge?",2,2,6,7
27052,"Can I have too much data?",5,1,0,5
27054,"F ratio and model comparison method to compute confidence bounds",0,0,2,7
27055,"Does good calibration surpass roughly met assumptions and mediocre discrimination?",2,0,1,3
27057,"Book recommendations for reviewing probability and statistics for engineering major",3,1,0,7
27058,"Importing portion of a text file into SAS",0,0,2,7
27061,"How is research based on the U.S. Census organized?",2,1,0,4
27067,"Back-transformation of regression coefficients",6,2,5,4
27069,"Why do we typically visually assess our assumptions?",5,3,0,2
27079,"Comparing standard deviation across multiple time horizons",3,1,0,7
27080,"What do the arrows in PCA biplot mean?",2,1,7,3
27081,"Calculate a discount rate given a PV at some point in the future",0,0,2,1
27085,"SVM for Image Segmentation?",3,1,5,1
27086,"Utility node in influence diagram",0,1,0,3
27087,"cox proportional hazard model",-2,1,0,3
27088,"Shapiro-Francia test error",1,1,2,7
27090,"QQ plot for Generalized linear model in R",2,1,4,4
27093,"Implementation of particle swarm clustering",1,0,0,5
27097,"What is the distribution of the product of a Bernoulli & a normal random variable?",2,3,7,5
27101,"What qualifies as a time series?",1,0,4,1
27103,"Extrapolating a lowess model",2,3,8,7
27106,"Bayesian estimation using Gibbs sampling for financial models",1,0,8,6
27111,"I have a statistic, how do I calculate its distribution?",1,1,0,6
27112,"Danger of setting all initial weights to zero in Backpropagation",3,3,1,6
27116,"Definition of ""precision"" of an estimator",2,2,0,2
27120,"Why does Lasso do better than SVM?",2,1,3,3
27124,"How to do logistic regression when one of the factors has unequal number of levels across the other factor?",1,0,0,6
27126,"What's the common way to measure the ""stability"" or ""volatility"" of a distribution? Variance seems insufficient",2,1,6,3
27127,"What does it indicate when the Spearman correlation is a definite amount less than Pearson?",3,2,0,5
27132,"Within group correlation of pearson's residuals",1,0,1,6
27136,"How to compute a binomial probability?",0,0,2,4
27137,"What's in an adjective? Efron's ""significant"" --> ""interesting""",3,1,2,7
27138,"Model to use in assessing the responsiveness of a categorical variable to policy changes over time?",2,0,0,8
27140,"Calculating standard deviation of the output of a numerical experiment",1,1,2,8
27146,"Pitfalls in time series analysis",21,6,0,6
27151,"How do you select unique statistical properties between sets?",0,0,0,6
27153,"How to perform cross validation of a model predicting categorical variable in SAS?",0,1,1,6
27154,"Proof of how the normal distribution arises as the limit of the binomial — where do $\pi$ and $e$ come from?",2,1,2,3
27161,"Help needed to understand kernel partial least squares",1,0,0,6
27162,"Calculate the number of trials to distinguish between 2 models",1,0,1,4
27164,"Problems of specifying constrained parameters in a hierarchical model under JAGS",2,1,0,8
27165,"Is it necessary to plot ROC curve in leave-one-out cross validation?",0,1,0,6
27167,"I am uncertain as to what statistical tests I should apply to the attached distributions",1,0,12,4
27169,"How to select validation data when training a neural network?",1,1,0,6
27171,"Bonferroni and Greenhouse-Geisser corrections with repeated-measures ANOVA",4,2,3,4
27175,"Clustering similar values in a matrix",1,1,6,1
27177,"Pitman-Yor processes in R or Python",1,0,5,3
27178,"Create decile data for multiple years in R?",-1,2,3,5
27185,"Evaluating Diminishing return",1,1,1,7
27189,"In Bayesian statistics, does variance parameter actually mean 1/variance (i.e. precision)?",1,1,7,4
27190,"How do you generate data from the multivariate Marshall Olkin distributed data?",5,1,4,1
27192,"Determine a subset of random variables that are most correlated with the whole",2,1,0,4
27197,"Positive estimator",2,0,2,2
27199,"Class activities/experiments to teach statistical concepts?",4,3,2,8
27202,"Looking for example of non-elliptical, multivariate, absolutely continuous distributions with non independent components",1,1,0,1
27205,"Whether to use Spearman's rho or multiple regression to examine relationship between two Likert scales?",1,2,0,4
27206,"What does R do when it plots the residuals of an AR fit?",3,2,0,1
27208,"Proof without Jensen",2,1,0,7
27210,"Mixture model fixed effects",3,3,4,1
27211,"census statistical techniques",1,2,3,3
27212,"Minimisation algorithm for a mix of discreet and continuous parameters?",3,0,4,4
27213,"Negative weights in a moving average?",4,1,5,7
27214,"Determining where no correlation exists",2,1,8,2
27215,"Whether to report confidence intervals of effect sizes such as $r$ and $\eta^2$?",6,2,1,2
27227,"Non parametric cointegration test in R",1,0,1,8
27228,"How to compare the accuracy of two different models using statistical significance",1,0,0,1
27229,"Testing hypotheses suggested by the data",1,1,1,6
27230,"Expected value for discrete (nominal) variable?",4,1,6,7
27235,"Probability distribution of Fourier coefficients",1,0,2,1
27237,"What are the most useful sources of economics data?",19,7,4,4
27246,"why i do not have sgplot with runing this program in sas 9.2",0,1,1,8
27247,"Household income by zip code - United States",0,0,1,8
27248,"Monte Carlo / Nonparametric confidence intervals for mean estimate",2,1,7,7
27254,"How to determine if there is a drop in revenue after a change in the system?",4,2,4,7
27255,"Testing samples against a distribution",4,1,1,8
27256,"How to compute a new variable that is defined by two categorical variables using SPSS?",1,1,1,5
27257,"significant predictors become non-significant in multiple logistic regression",2,1,5,7
27259,"Permutation tests in R for correlations",1,1,0,1
27261,"repeated measures regression",1,2,1,5
27266,"Simplify sum of combinations with same n, all possible values of k",0,2,0,4
27271,"How to obtain mean and joint distribution in factor analysis?",1,0,1,6
27273,"how do I fit a nonlinear mixed effects model for repeated measures data using nlmer?",0,0,0,2
27274,"Where did this risk exposure 'estimation-formula' come from?",2,1,1,7
27275,"Conditional on Gaussian, need clarification",0,1,0,4
27276,"Looking for an efficient algorithm to detect Tomek links",1,1,2,1
27279,"Distribution of inverse Wishart to a power?",6,0,5,5
27281,"How to efficiently expand a simple random sample after population growth?",4,1,6,6
27283,"Binomial regression asymptotes",5,3,3,8
27287,"Which statistical test should I use to test for associations between phenotype and genotype?",0,1,1,7
27288,"2 dimensional Kolmogorov-Smirnov",1,1,3,6
27292,"Feature construction for text mining",0,0,0,8
27293,"Testing for trends in partial proportional odds models",4,1,0,2
27294,"Is there such a thing as a fair die?",10,2,3,4
27297,"Firth logistic regression in R",0,1,2,2
27299,"Why use a likelihood ratio (and its relation with p-value)?",2,1,0,3
27300,"Using PCA for feature selection",2,2,0,7
27303,"Cluster quality measures",0,3,0,1
27304,"Is the book wrong or me?",1,1,2,3
27308,"Variance and multiple levels in clmm",1,0,0,2
27309,"What machine learning algorithms are used for internet advertising?",2,0,5,7
27313,"How would you fit ARIMA model with lots of autocorrelations?",2,2,3,4
27315,"Appropriate test for difference in trials with varying calibration",0,1,2,1
27316,"Where does “a priori knowledge” come from especially in statistical presuppositions and reasoning?",-2,1,4,2
27318,"Does the probability of rolling a '6' in dice change over time?",1,2,3,4
27322,"Are logistic regression coefficient estimates biased when the predictor has large variance?",1,1,2,3
27323,"Cluster analysis of boolean vectors in R",1,1,2,5
27324,"How to use SPSS output for calculating additional variable by syntax?",0,1,0,1
27325,"Oddity in simulating Weibull survival times",1,1,4,6
27329,"Inequality involving the regression function and its approximation",2,1,2,4
27332,"How to know if a time series is stationary or non-stationary?",2,2,0,8
27334,"What would be a good research agenda related to field experiments in development?",3,2,2,4
27337,"About Akaike's criterion and VC-dimension of linear regressors",1,2,0,6
27341,"Estimating the effect of one time series on another in the context of personal health",2,2,4,6
27345,"Likelihood ratio vs Bayes Factor",13,2,2,8
27346,"Inconsistency in mixed-effects model estimation results (STATA and SPSS)",3,1,5,6
27351,"Compare Models. LOCCV implementation in R",0,1,0,6
27354,"How to display multiple density or distribution functions on a single plot?",6,3,0,1
27356,"Bayesian statistics example",3,2,1,3
27361,"Stacking/ensembling models with caret",2,1,0,4
27363,"Is there a non-parametric test for whether a series' unconditional variance has changed over time?",1,1,0,1
27371,"Pairwise vs. total independence of discrete uniform random deviates",-2,1,2,6
27372,"How to perform a t-test to compare treatment and control groups when the experiment has been replicated three times?",2,1,1,7
27377,"What does the residuals effectively mean in this model?",0,0,7,3
27378,"Why are samples within a cluster less informative than randomly chosen ones from entire population?",5,3,2,6
27379,"Labeled multidimensional sequences",0,0,2,3
27384,"Formulating a mixed model with nested fixed and random effects ",3,0,0,8
27385,"Trying out a $t$-test using R",0,1,3,7
27387,"Edge effects in K-function",0,0,2,2
27388,"Estimating an underlying pdf from binomial trials",6,1,2,5
27389,"An instance of the Cauchy–Schwarz inequality",2,1,0,8
27393,"Algorithm for finding all local maxima of a boosted regression tree?",0,0,3,1
27394,"How actually my time series models tells me about data behaviour?",-5,1,3,5
27396,"How to describe variation on multiple levels?",4,1,0,1
27399,"How to show that polar coordinates in a uniform distribution on a disk are independent?",3,0,11,2
27400,"Logistic regression: grouped and ungrouped variables (using R)",4,1,0,3
27401,"Two sample test for both equal variance and mean",3,1,4,6
27402,"Orthogonal projection question",1,0,8,3
27404,"Bayesian statistics problem",0,0,7,5
27406,"Bayes Network/Conditional Probability Visualization Tools",4,1,0,4
27407,"Can I use dependent variable from a regression analysis as an independent variable in yet another regression analysis?",3,0,1,3
27408,"Commonly used tests based on Independent Mann-Whitney counts?",0,0,0,8
27410,"Assumption of Gaussian distribution of acceleration",0,0,1,8
27414,"Question about cointegration",0,1,0,1
27417,"What does $\beta$ tell us in linear regression analysis?",3,1,1,8
27418,"How do economists quantify black market operations?",12,2,4,2
27420,"Does the GARCH approach model prices or returns?",1,2,0,5
27423,"Creating sample cases from a random forest model in R",0,0,0,7
27426,"How do I fit a set of data to a Pareto distribution in R?",5,1,0,5
27428,"Are the $1-SSe/SSt$ and $cor^2$ calculations of $R^2$ always equivalent?",2,2,5,2
27429,"What are chunk tests?",5,2,5,4
27430,"How well does the normal distribution perform?",2,2,14,3
27431,"Uniform distribution & generation of extreme values in R",2,1,10,5
27433,"Quality assurance by comparison",0,0,0,1
27435,"Let the random point (X,Y) be uniformly distributed on the square",1,2,0,2
27436,"How to take derivative of multivariate normal density?",4,1,11,2
27442,"Logistic regression performance with high number of predictors",1,3,2,6
27443,"Generate data samples from Poisson regression",1,1,0,6
27446,"What is a good software for data collection à la  CDC's Epi Info?",3,2,8,8
27447,"One-way table largest proportion test",1,2,2,6
27448,"Robust estimation of a geometric random variable",4,1,5,3
27450,"Best method for transforming Low Discrepancy Sequence into Normal Distribution?",0,0,3,3
